CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,actproxy,RecencyClusters,freqscore,FreqClusters,cardbalance,revenue,RevenueClusters,Score,Segments
C12758,5425.936219,1.0,209.9,0.0,209.9,8223.638112,0.5,0.0,0.416667,0.5,15,6,7000.0,7723.416753,1274.178071,0.083333,12,0.5,0,0.916667,1,1574.0637809999998,1783.963781,0,1,Low-Value
C12766,20.758677,0.818182,548.01,0.0,548.01,0.0,0.666667,0.0,0.583333,0.0,0,8,1900.0,1049.6360650000001,55.511514,0.0,12,0.6666666666666666,0,1.25,1,1879.241323,2427.251323,0,1,Low-Value
C12777,1555.053764,1.0,168.0,0.0,168.0,0.0,0.333333,0.0,0.25,0.0,0,6,1500.0,192.94709699999999,13453.34489,0.0,12,0.5,0,0.583333,1,-55.053764,112.946236,0,1,Low-Value
C12789,44.463463,0.545455,154.86,0.0,154.86,0.0,0.416667,0.0,0.416667,0.0,0,5,2500.0,182.661133,79.973646,0.0,12,0.4166666666666667,0,0.833334,1,2455.536537,2610.396537,0,1,Low-Value
C12794,783.550476,0.777778,175.8,175.8,0.0,2052.878473,0.44444399999999995,0.44444399999999995,0.0,0.44444399999999995,6,5,2500.0,1647.886436,219.38440699999998,0.0,9,0.5555555555555556,0,0.8888879999999999,1,1716.449524,1892.249524,0,1,Low-Value
C12796,5901.592192,1.0,1704.95,1141.55,563.4,0.0,0.583333,0.25,0.333333,0.0,0,9,8000.0,1886.6922719999998,1474.409318,0.0,12,0.75,0,1.166666,1,2098.407808,3803.3578079999997,0,1,Low-Value
C12802,2065.035103,1.0,1462.6,1262.6,200.0,0.0,0.583333,0.333333,0.416667,0.0,0,17,3500.0,3587.267621,533.024631,0.083333,12,1.4166666666666667,0,1.333333,1,1434.9648969999998,2897.5648969999997,0,1,Low-Value
C12813,30.530540999999996,0.363636,360.1,192.0,168.1,0.0,0.333333,0.083333,0.25,0.0,0,6,1500.0,872.540799,177.17546000000002,1.0,12,0.5,0,0.666666,1,1469.469459,1829.5694589999998,0,1,Low-Value
C12834,6671.450524,1.0,369.52,369.52,0.0,2578.5964480000002,0.583333,0.583333,0.0,0.25,7,7,7500.0,1303.259619,3772.048542,0.0,12,0.5833333333333334,0,1.166666,1,828.5494760000001,1198.0694760000001,0,1,Low-Value
C12843,12.313357,0.636364,107.41,0.0,107.41,0.0,0.5,0.0,0.416667,0.0,0,6,2500.0,128.57270400000002,91.316321,0.555556,12,0.5,0,0.916667,1,2487.686643,2595.096643,0,1,Low-Value
C12849,1197.052656,1.0,298.51,97.5,201.01,1362.13765,0.636364,0.090909,0.454545,0.090909,2,8,1700.0,2048.896136,486.579542,0.11111099999999999,11,0.7272727272727273,0,1.181818,1,502.94734399999993,801.4573439999999,0,1,Low-Value
C12851,24.479088,1.0,90.0,0.0,90.0,0.0,0.5,0.0,0.5,0.0,0,6,2500.0,128.865057,124.844559,0.0,12,0.5,0,1.0,1,2475.520912,2565.520912,0,1,Low-Value
C12854,1525.2734289999999,1.0,133.4,0.0,133.4,0.0,0.333333,0.0,0.333333,0.0,0,4,1500.0,568.44997,758.082192,0.0,12,0.3333333333333333,0,0.666666,1,-25.27342899999985,108.12657100000015,0,1,Low-Value
C12867,13.925680999999999,0.272727,462.78,422.78,40.0,0.0,0.25,0.25,0.083333,0.0,0,17,2000.0,1047.090159,119.325453,1.0,12,1.4166666666666667,0,0.583333,1,1986.074319,2448.854319,0,1,Low-Value
C12868,3003.711667,1.0,349.45,0.0,349.45,0.0,0.636364,0.0,0.636364,0.0,0,7,2750.0,195.83062900000002,26378.90782,0.0,11,0.6363636363636364,0,1.272728,1,-253.71166700000003,95.73833299999995,0,1,Low-Value
C12876,1452.868602,1.0,93.34,0.0,93.34,0.0,0.333333,0.0,0.333333,0.0,0,4,1500.0,361.630594,995.2337259999999,0.0,12,0.3333333333333333,0,0.666666,1,47.13139799999999,140.471398,0,1,Low-Value
C12886,1016.583226,1.0,120.0,0.0,120.0,0.0,0.5,0.0,0.5,0.0,0,9,1000.0,358.031022,853.500194,0.0,12,0.75,0,1.0,1,-16.583225999999968,103.41677400000003,0,1,Low-Value
C12889,2728.076143,1.0,155.32,0.0,155.32,713.751955,0.333333,0.0,0.25,0.166667,2,4,4500.0,630.56085,945.633907,0.0,12,0.3333333333333333,0,0.583333,1,1771.9238570000002,1927.2438570000002,0,1,Low-Value
C12899,185.725079,0.818182,456.05,0.0,456.05,0.0,0.416667,0.0,0.333333,0.0,0,8,3000.0,446.660021,160.229568,0.0,12,0.6666666666666666,0,0.75,1,2814.274921,3270.3249210000004,0,1,Low-Value
C12903,7.817753,0.272727,170.02,0.0,170.02,0.0,0.5,0.0,0.5,0.0,0,6,2000.0,373.02841,73.301702,0.5,12,0.5,0,1.0,1,1992.182247,2162.202247,0,1,Low-Value
C12932,67.86054,0.363636,295.64,189.0,106.64,0.0,0.666667,0.083333,0.666667,0.0,0,9,3000.0,374.782336,68.395337,0.0,12,0.75,0,1.416667,1,2932.13946,3227.7794599999997,0,1,Low-Value
C12937,9.730297,0.636364,99.24,0.0,99.24,0.0,0.583333,0.0,0.583333,0.0,0,8,1000.0,195.347822,104.21261700000001,0.14285699999999998,12,0.6666666666666666,0,1.166666,1,990.269703,1089.509703,0,1,Low-Value
C12941,2017.9483469999998,1.0,1137.55,1137.55,0.0,145.93864,0.333333,0.333333,0.0,0.166667,2,14,2500.0,2416.247973,667.805708,0.0,12,1.1666666666666667,0,0.666666,1,482.0516530000002,1619.6016530000002,0,1,Low-Value
C12944,3130.53708,1.0,428.16,428.16,0.0,688.362421,0.333333,0.333333,0.0,0.25,3,7,4300.0,734.9315429999999,688.8478269999999,0.0,12,0.5833333333333334,0,0.666666,1,1169.46292,1597.62292,0,1,Low-Value
C12948,1539.46423,1.0,629.78,423.89,205.89,0.0,0.333333,0.083333,0.166667,0.0,0,6,2000.0,559.336578,467.519551,0.0,12,0.5,0,0.583333,1,460.53576999999996,1090.31577,0,1,Low-Value
C12950,798.0702259999999,1.0,660.02,530.19,129.83,189.780271,0.333333,0.333333,0.25,0.083333,2,16,2050.0,1238.467693,328.24920299999997,0.0,12,1.3333333333333333,0,0.916666,1,1251.9297740000002,1911.9497740000002,0,1,Low-Value
C12963,967.1776789999999,1.0,208.4,0.0,208.4,0.0,0.333333,0.0,0.333333,0.0,0,4,1000.0,431.40241399999996,846.724721,0.0,12,0.3333333333333333,0,0.666666,1,32.8223210000001,241.2223210000001,0,1,Low-Value
C12986,77.30591899999999,0.727273,171.06,0.0,171.06,0.0,0.5,0.0,0.5,0.0,0,6,1500.0,329.58752799999996,148.763367,0.0,12,0.5,0,1.0,1,1422.694081,1593.754081,0,1,Low-Value
C13006,1182.045732,1.0,130.0,70.0,60.0,0.0,0.416667,0.166667,0.166667,0.0,0,5,1200.0,279.439759,293.907914,0.0,12,0.4166666666666667,0,0.750001,1,17.954267999999956,147.95426799999996,0,1,Low-Value
C13026,21.881488,1.0,168.08,0.0,168.08,0.0,0.666667,0.0,0.666667,0.0,0,8,1500.0,197.731378,156.052167,0.545455,12,0.6666666666666666,0,1.333334,1,1478.118512,1646.198512,0,1,Low-Value
C13036,1588.447753,1.0,825.96,825.96,0.0,913.94708,0.333333,0.333333,0.0,0.166667,4,4,4000.0,258.557194,308.812474,0.0,6,0.6666666666666666,0,0.666666,1,2411.552247,3237.512247,0,1,Low-Value
C13037,1530.883538,1.0,964.67,964.67,0.0,0.0,0.3,0.3,0.0,0.0,0,10,3000.0,288.366557,605.921914,0.0,10,1.0,0,0.6,1,1469.116462,2433.786462,0,1,Low-Value
C13052,2320.402196,1.0,436.0,0.0,436.0,3298.084294,0.5,0.0,0.416667,0.25,4,6,4000.0,4664.822102,858.0928130000001,0.083333,12,0.5,0,0.916667,1,1679.597804,2115.597804,0,1,Low-Value
C13059,2249.367093,1.0,902.43,902.43,0.0,0.0,0.5,0.5,0.0,0.0,0,10,2500.0,789.2984299999999,705.466936,0.0,12,0.8333333333333334,0,1.0,1,250.63290700000016,1153.062907,0,1,Low-Value
C13065,1436.783799,1.0,258.86,25.52,233.34,143.228646,0.666667,0.083333,0.666667,0.083333,1,13,1500.0,662.396392,404.768221,0.0,12,1.0833333333333333,0,1.416667,1,63.216200999999955,322.07620099999997,0,1,Low-Value
C13067,3586.66025,1.0,342.0,177.0,165.0,5409.095889,0.333333,0.166667,0.166667,0.416667,18,5,6000.0,5949.072074000001,1315.504162,0.0,12,0.4166666666666667,0,0.666667,1,2413.33975,2755.33975,0,1,Low-Value
C13071,891.111576,0.909091,698.99,0.0,698.99,1208.994937,0.545455,0.0,0.454545,0.363636,13,6,1500.0,2152.76797,371.913747,0.125,11,0.5454545454545454,0,1.0,1,608.888424,1307.878424,0,1,Low-Value
C13105,341.23328100000003,1.0,277.06,0.0,277.06,0.0,0.583333,0.0,0.5,0.0,0,7,2800.0,2859.947327,2595.876353,0.75,12,0.5833333333333334,0,1.083333,1,2458.766719,2735.826719,0,1,Low-Value
C13106,1289.327381,1.0,892.0,563.0,329.0,0.0,0.583333,0.25,0.25,0.0,0,14,3500.0,655.143647,360.636863,0.0,12,1.1666666666666667,0,1.083333,1,2210.672619,3102.672619,0,1,Low-Value
C13110,112.51465900000001,0.6,459.51,274.65,184.86,0.0,0.5,0.2,0.3,0.0,0,13,1200.0,211.62555600000002,103.297347,0.0,10,1.3,0,1.0,1,1087.485341,1546.995341,0,1,Low-Value
C13118,33.954525,0.454545,158.0,0.0,158.0,0.0,0.333333,0.0,0.25,0.0,0,4,1200.0,178.116509,64.69573100000001,0.0,12,0.3333333333333333,0,0.583333,1,1166.045475,1324.045475,0,1,Low-Value
C13138,931.144615,0.666667,1864.5,1864.5,0.0,148.542419,0.333333,0.333333,0.0,0.333333,4,6,2000.0,194.303595,215.54233399999998,0.0,6,1.0,0,0.666666,1,1068.8553849999998,2933.355385,0,1,Low-Value
C13139,1484.996584,1.0,170.0,170.0,0.0,0.0,0.416667,0.416667,0.0,0.0,0,5,1500.0,406.18967299999997,479.23909299999997,0.0,12,0.4166666666666667,0,0.833334,1,15.003416000000016,185.00341600000002,0,1,Low-Value
C13140,1967.931753,1.0,1344.85,1344.85,0.0,2509.0197989999997,0.416667,0.416667,0.0,0.25,5,6,3500.0,3772.740721,600.5055070000001,0.166667,12,0.5,0,0.833334,1,1532.068247,2876.9182469999996,0,1,Low-Value
C13141,74.653975,0.818182,603.6,253.6,350.0,0.0,0.666667,0.25,0.416667,0.0,0,11,2500.0,431.71010199999995,134.29585600000001,0.090909,12,0.9166666666666666,0,1.333334,1,2425.346025,3028.9460249999997,0,1,Low-Value
C13142,84.783684,1.0,203.6,0.0,203.6,0.0,0.666667,0.0,0.666667,0.0,0,8,1500.0,206.472169,166.325041,0.0,12,0.6666666666666666,0,1.333334,1,1415.216316,1618.816316,0,1,Low-Value
C13143,668.742738,1.0,951.97,664.83,287.14,0.0,0.666667,0.083333,0.583333,0.0,0,12,1000.0,1362.945215,310.67425299999996,0.083333,12,1.0,0,1.333333,1,331.25726199999997,1283.2272619999999,0,1,Low-Value
C13150,1048.403657,1.0,652.24,652.24,0.0,0.0,0.583333,0.583333,0.0,0.0,0,7,4000.0,2274.855647,669.585057,0.0,12,0.5833333333333334,0,1.166666,1,2951.596343,3603.836343,0,1,Low-Value
C13157,907.120507,0.363636,98.0,0.0,98.0,2683.566903,0.333333,0.0,0.25,0.083333,3,4,3000.0,514.338268,796.4761679999999,0.0,12,0.3333333333333333,0,0.583333,1,2092.879493,2190.879493,0,1,Low-Value
C13172,2939.047848,1.0,749.0,299.0,450.0,7130.160309000001,0.583333,0.166667,0.416667,0.833333,50,8,5000.0,4161.6427619999995,972.65285,0.0,12,0.6666666666666666,0,1.166667,1,2060.952152,2809.952152,0,1,Low-Value
C13193,6369.895861,1.0,335.68,0.0,335.68,2607.530791,0.666667,0.0,0.583333,0.5,7,8,9000.0,1592.064294,1497.715051,0.0,12,0.6666666666666666,0,1.25,1,2630.104139,2965.784139,0,1,Low-Value
C13196,1766.6192039999999,1.0,261.12,233.54,27.58,958.092503,0.5,0.416667,0.166667,0.916667,21,8,1950.0,1508.080601,398.520851,0.0,12,0.6666666666666666,0,1.083334,1,183.38079600000015,444.50079600000015,0,1,Low-Value
C13198,1487.5171109999999,1.0,614.53,311.22,303.31,0.0,0.666667,0.333333,0.333333,0.0,0,15,1700.0,570.147403,429.203871,0.0,12,1.25,0,1.333333,1,212.4828890000001,827.0128890000001,0,1,Low-Value
C13207,1384.792038,1.0,133.34,0.0,133.34,0.0,0.333333,0.0,0.333333,0.0,0,4,2900.0,1877.881775,547.387346,0.0,12,0.3333333333333333,0,0.666666,1,1515.207962,1648.5479619999999,0,1,Low-Value
C13218,99.527723,0.818182,1059.59,1059.59,0.0,0.0,0.666667,0.666667,0.0,0.0,0,14,2500.0,1438.3791720000002,162.415247,0.833333,12,1.1666666666666667,0,1.333334,1,2400.472277,3460.062277,0,1,Low-Value
C13221,2852.354665,1.0,424.84,424.84,0.0,0.0,0.416667,0.416667,0.0,0.0,0,6,3000.0,725.815797,833.636185,0.0,12,0.5,0,0.833334,1,147.64533500000016,572.4853350000001,0,1,Low-Value
C13227,21.968945,0.454545,335.0,0.0,335.0,0.0,0.416667,0.0,0.416667,0.0,0,5,1000.0,742.772271,145.138785,0.333333,12,0.4166666666666667,0,0.833334,1,978.031055,1313.031055,0,1,Low-Value
C13233,867.244416,1.0,804.18,0.0,804.18,0.0,0.416667,0.0,0.416667,0.0,0,10,3700.0,1175.28625,343.753509,0.0,12,0.8333333333333334,0,0.833334,1,2832.755584,3636.935584,0,1,Low-Value
C13237,464.445178,1.0,436.3,0.0,436.3,0.0,0.5,0.0,0.4,0.0,0,5,1800.0,523.180176,182.241613,0.0,10,0.5,0,0.9,1,1335.554822,1771.854822,0,1,Low-Value
C13251,148.7321,1.0,532.66,342.66,190.0,0.0,0.416667,0.166667,0.25,0.0,0,12,3000.0,476.19429299999996,174.358116,0.083333,12,1.0,0,0.833334,1,2851.2679,3383.9278999999997,0,1,Low-Value
C13267,2453.4444489999996,1.0,622.16,0.0,622.16,0.0,0.666667,0.0,0.583333,0.0,0,8,2500.0,1205.3665130000002,1145.810573,0.0,12,0.6666666666666666,0,1.25,1,46.55555100000038,668.7155510000003,0,1,Low-Value
C13270,1406.388339,1.0,542.7,542.7,0.0,305.496366,0.333333,0.333333,0.0,0.166667,2,8,1600.0,505.060863,451.45396900000003,0.0,12,0.6666666666666666,0,0.666666,1,193.6116609999999,736.311661,0,1,Low-Value
C13283,5438.546318,1.0,287.43,0.0,287.43,1661.975726,0.75,0.0,0.666667,0.5,17,15,6500.0,1297.428044,1331.499517,0.0,12,1.25,0,1.416667,1,1061.4536820000003,1348.8836820000004,0,1,Low-Value
C13300,1508.80711,1.0,372.16,325.32,46.84,1172.467897,0.416667,0.25,0.333333,0.166667,9,11,2500.0,2948.81126,1021.416857,0.083333,12,0.9166666666666666,0,1.0,1,991.19289,1363.3528900000001,0,1,Low-Value
C13338,129.314624,1.0,94.5,0.0,94.5,0.0,0.583333,0.0,0.583333,0.0,0,7,1500.0,132.94586,849.067783,0.0,12,0.5833333333333334,0,1.166666,1,1370.685376,1465.185376,0,1,Low-Value
C13342,4064.6156979999996,1.0,351.0,0.0,351.0,2412.0422,0.75,0.0,0.666667,0.083333,3,9,5000.0,702.9143799999999,2615.222618,0.0,12,0.75,0,1.416667,1,935.3843020000004,1286.3843020000004,0,1,Low-Value
C13357,67.869072,0.454545,502.52,0.0,502.52,0.0,0.333333,0.0,0.333333,0.0,0,4,1000.0,1297.2590480000001,140.879535,0.5,12,0.3333333333333333,0,0.666666,1,932.130928,1434.650928,0,1,Low-Value
C13374,4653.854929,1.0,360.0,360.0,0.0,4267.21357,0.5,0.5,0.0,0.5,17,6,5000.0,2676.029302,5204.152199,0.0,12,0.5,0,1.0,1,346.1450709999999,706.1450709999999,0,1,Low-Value
C13403,50.582235,0.909091,428.0,110.0,318.0,0.0,0.5,0.083333,0.333333,0.0,0,7,1700.0,541.419745,139.585651,0.428571,12,0.5833333333333334,0,0.916666,1,1649.417765,2077.417765,0,1,Low-Value
C13417,364.46439300000003,0.818182,1050.76,1050.76,0.0,0.0,0.416667,0.416667,0.0,0.0,0,5,1200.0,1195.876023,173.488987,0.0,12,0.4166666666666667,0,0.833334,1,835.535607,1886.295607,0,1,Low-Value
C13429,999.528562,1.0,662.98,583.0,79.98,495.59599299999996,0.363636,0.363636,0.090909,0.181818,2,8,1400.0,691.4070370000001,676.34902,0.0,11,0.7272727272727273,0,0.818181,1,400.47143800000003,1063.451438,0,1,Low-Value
C13435,1861.43505,1.0,247.45,0.0,247.45,3760.827918,0.583333,0.0,0.5,0.083333,10,7,4000.0,903.972319,716.103395,0.083333,12,0.5833333333333334,0,1.083333,1,2138.56495,2386.0149499999998,0,1,Low-Value
C13437,146.647091,1.0,866.57,684.87,181.7,0.0,0.5,0.333333,0.166667,0.0,0,12,2500.0,1085.8664529999999,119.015325,0.090909,12,1.0,0,1.0,1,2353.352909,3219.9229090000003,0,1,Low-Value
C13457,2948.881234,1.0,840.48,510.0,330.48,411.828101,0.5,0.25,0.333333,0.166667,7,15,3000.0,1520.923579,1841.972209,0.0,12,1.25,0,1.083333,1,51.11876600000005,891.5987660000001,0,1,Low-Value
C13460,3862.1257119999996,1.0,812.78,676.8,135.98,3217.292489,0.5,0.333333,0.25,0.583333,13,14,6000.0,803.736956,1738.4678190000002,0.0,12,1.1666666666666667,0,1.083333,1,2137.8742880000004,2950.6542880000006,0,1,Low-Value
C13462,4891.896666,1.0,915.81,0.0,915.81,1678.175594,0.583333,0.0,0.5,0.25,5,7,7500.0,1164.557472,1270.282758,0.0,12,0.5833333333333334,0,1.083333,1,2608.1033340000004,3523.9133340000003,0,1,Low-Value
C13466,820.163313,1.0,680.14,0.0,680.14,0.0,0.75,0.0,0.666667,0.0,0,18,1200.0,1178.247173,219.87587599999998,0.0,12,1.5,0,1.416667,1,379.836687,1059.9766869999999,0,1,Low-Value
C13478,1003.7749210000001,1.0,161.27,161.27,0.0,0.0,0.333333,0.333333,0.0,0.0,0,8,1200.0,257.63804300000004,368.466873,0.0,12,0.6666666666666666,0,0.666666,1,196.22507899999994,357.4950789999999,0,1,Low-Value
C13481,15.669963000000001,0.714286,70.81,0.0,70.81,0.0,0.714286,0.0,0.571429,0.0,0,7,1500.0,16.385421,84.383546,0.333333,7,1.0,0,1.285715,1,1484.330037,1555.140037,0,1,Low-Value
C13510,4146.601225,1.0,521.32,200.0,321.32,2054.006911,0.666667,0.083333,0.666667,0.416667,8,9,5000.0,1147.148308,1070.072907,0.0,12,0.75,0,1.416667,1,853.3987749999997,1374.7187749999998,0,1,Low-Value
C13530,14.9447,0.636364,381.5,0.0,381.5,0.0,0.583333,0.0,0.583333,0.0,0,7,3000.0,602.003541,124.074597,0.666667,12,0.5833333333333334,0,1.166666,1,2985.0553,3366.5553,0,1,Low-Value
C13538,1413.006634,1.0,1678.69,1528.69,150.0,392.356874,0.5,0.166667,0.333333,0.083333,1,8,1800.0,2308.4565620000003,510.62701699999997,0.083333,12,0.6666666666666666,0,1.0,1,386.9933659999999,2065.683366,0,1,Low-Value
C13581,9111.704896,1.0,980.0,0.0,980.0,7202.118275,0.5,0.0,0.416667,0.5,28,6,10000.0,2349.045262,3954.8031969999997,0.0,12,0.5,0,0.916667,1,888.2951040000007,1868.2951040000007,0,1,Low-Value
C13587,5055.816826,1.0,126.68,0.0,126.68,1854.786122,0.333333,0.0,0.25,0.75,12,4,5500.0,1368.530409,1320.825093,0.0,12,0.3333333333333333,0,0.583333,1,444.1831739999998,570.8631739999998,0,1,Low-Value
C13612,1225.201454,1.0,1842.64,1842.64,0.0,0.0,0.583333,0.583333,0.0,0.0,0,8,1200.0,2326.8460600000003,996.543357,0.0,12,0.6666666666666666,0,1.166666,1,-25.201454000000012,1817.438546,0,1,Low-Value
C13642,612.311544,1.0,1115.0,715.0,400.0,0.0,0.333333,0.166667,0.083333,0.0,0,4,1800.0,1407.537644,188.77787,0.0,12,0.3333333333333333,0,0.583333,1,1187.6884559999999,2302.688456,0,1,Low-Value
C13643,1811.87843,1.0,900.0,0.0,900.0,99.27619,0.666667,0.0,0.666667,0.083333,1,12,1700.0,1147.826125,1998.400995,0.0,12,1.0,0,1.333334,1,-111.87842999999998,788.12157,0,1,Low-Value
C13651,2183.58965,1.0,381.1,381.1,0.0,0.0,0.333333,0.333333,0.0,0.0,0,7,2400.0,1052.994297,929.7185929999999,0.0,12,0.5833333333333334,0,0.666666,1,216.4103500000001,597.5103500000001,0,1,Low-Value
C13658,663.415354,1.0,608.18,608.18,0.0,929.641923,0.333333,0.333333,0.0,0.25,9,6,2700.0,614.998015,237.022164,0.0,12,0.5,0,0.666666,1,2036.584646,2644.764646,0,1,Low-Value
C13664,264.261791,1.0,175.0,0.0,175.0,0.0,0.416667,0.0,0.416667,0.0,0,5,1000.0,152.787605,213.20394700000003,0.0,12,0.4166666666666667,0,0.833334,1,735.738209,910.738209,0,1,Low-Value
C13668,1012.2952630000001,0.8,627.51,627.51,0.0,2169.972526,0.5,0.5,0.0,0.4,5,5,4000.0,304.899075,257.215964,0.0,10,0.5,0,1.0,1,2987.704737,3615.2147370000002,0,1,Low-Value
C13680,33.117601,0.909091,157.61,157.61,0.0,0.0,0.333333,0.333333,0.0,0.0,0,8,1800.0,173.321501,135.658586,0.14285699999999998,12,0.6666666666666666,0,0.666666,1,1766.882399,1924.4923990000002,0,1,Low-Value
C13681,6.690484,0.272727,133.2,0.0,133.2,0.0,0.333333,0.0,0.25,0.0,0,4,2500.0,418.44695099999996,42.250987,0.0,12,0.3333333333333333,0,0.583333,1,2493.309516,2626.5095159999996,0,1,Low-Value
C13702,7.056933,0.636364,85.8,0.0,85.8,0.0,0.333333,0.0,0.25,0.0,0,4,2400.0,132.51377,118.67516,0.333333,12,0.3333333333333333,0,0.583333,1,2392.943067,2478.7430670000003,0,1,Low-Value
C13721,150.351606,1.0,352.92,352.92,0.0,0.0,0.333333,0.333333,0.0,0.0,0,4,3100.0,0.0,,0.0,12,0.3333333333333333,0,0.666666,1,2949.648394,3302.568394,0,1,Low-Value
C13725,4476.9725770000005,1.0,360.95,231.0,129.95,840.9624140000001,0.454545,0.181818,0.272727,0.363636,11,9,7500.0,2230.331576,1484.6367089999999,0.0,11,0.8181818181818182,0,0.90909,1,3023.0274229999995,3383.9774229999994,0,1,Low-Value
C13728,11.799054,0.5,77.36,0.0,77.36,0.0,0.5,0.0,0.375,0.0,0,4,1200.0,103.63538100000001,117.664686,1.0,8,0.5,0,0.875,1,1188.200946,1265.5609459999998,0,1,Low-Value
C13733,47.722183,0.636364,440.37,105.0,335.37,0.0,0.583333,0.083333,0.5,0.0,0,8,1200.0,674.726783,168.430684,0.8,12,0.6666666666666666,0,1.166666,1,1152.277817,1592.647817,0,1,Low-Value
C13735,33.015501,0.727273,295.56,108.0,187.56,0.0,0.666667,0.166667,0.5,0.0,0,9,3000.0,301.892766,165.877993,0.625,12,0.75,0,1.333334,1,2966.984499,3262.544499,0,1,Low-Value
C13737,1725.950669,0.727273,268.0,0.0,268.0,5074.475131,0.333333,0.0,0.25,0.166667,3,4,4500.0,8167.082676000001,760.852947,0.14285699999999998,12,0.3333333333333333,0,0.583333,1,2774.049331,3042.049331,0,1,Low-Value
C13769,16.068323,0.636364,182.8,79.0,103.8,0.0,0.333333,0.083333,0.25,0.0,0,4,1200.0,294.668739,108.486655,0.571429,12,0.3333333333333333,0,0.666666,1,1183.931677,1366.731677,0,1,Low-Value
C13771,2803.663441,1.0,81.41,0.0,81.41,0.0,0.5,0.0,0.5,0.0,0,6,3000.0,839.3546240000001,967.565584,0.0,12,0.5,0,1.0,1,196.33655899999985,277.7465589999998,0,1,Low-Value
C13781,6468.426706,1.0,277.7,277.7,0.0,4440.766432,0.666667,0.666667,0.0,0.333333,6,8,10000.0,1544.782363,1970.75409,0.0,12,0.6666666666666666,0,1.333334,1,3531.573294,3809.2732939999996,0,1,Low-Value
C13805,28.909121999999996,1.0,177.05,0.0,177.05,0.0,0.5,0.0,0.333333,0.0,0,5,1200.0,165.005267,88.205007,0.0,6,0.8333333333333334,0,0.833333,1,1171.090878,1348.140878,0,1,Low-Value
C13821,3177.742619,1.0,153.72,153.72,0.0,0.0,0.416667,0.416667,0.0,0.0,0,5,3500.0,1078.780479,780.955903,0.0,12,0.4166666666666667,0,0.833334,1,322.2573809999999,475.9773809999999,0,1,Low-Value
C13887,224.812081,1.0,388.9,119.0,269.9,0.0,0.5,0.083333,0.416667,0.0,0,7,1500.0,671.924423,171.946342,0.0,12,0.5833333333333334,0,1.0,1,1275.187919,1664.087919,0,1,Low-Value
C13897,2288.181566,1.0,177.45,88.0,89.45,0.0,0.333333,0.083333,0.25,0.0,0,5,5000.0,712.897132,666.545104,0.0,12,0.4166666666666667,0,0.666666,1,2711.818434,2889.2684339999996,0,1,Low-Value
C13898,5312.289573,1.0,399.92,289.0,110.92,7412.140941,0.25,0.083333,0.25,0.583333,19,10,7500.0,13817.5638,6729.203906000001,0.083333,12,0.8333333333333334,0,0.583333,1,2187.710427,2587.630427,0,1,Low-Value
C13920,1885.892405,1.0,675.69,675.69,0.0,232.702808,0.416667,0.416667,0.0,0.166667,3,5,2000.0,657.0080019999999,577.720179,0.0,12,0.4166666666666667,0,0.833334,1,114.10759499999995,789.797595,0,1,Low-Value
C13927,890.633006,0.909091,756.73,756.73,0.0,0.0,0.416667,0.416667,0.0,0.0,0,9,3000.0,1964.578805,276.84519900000004,0.0,12,0.75,0,0.833334,1,2109.366994,2866.096994,0,1,Low-Value
C13957,883.8358880000001,1.0,187.47,0.0,187.47,0.0,0.75,0.0,0.666667,0.0,0,9,1000.0,263.631752,434.73474100000004,0.0,12,0.75,0,1.416667,1,116.16411199999993,303.63411199999996,0,1,Low-Value
C13958,874.5716039999999,1.0,385.7,316.7,69.0,289.82255699999996,0.416667,0.333333,0.166667,0.166667,2,8,2000.0,357.969443,231.85455499999998,0.0,12,0.6666666666666666,0,0.916667,1,1125.4283960000002,1511.1283960000003,0,1,Low-Value
C13991,719.427666,1.0,734.4,180.0,554.4,0.0,0.583333,0.083333,0.5,0.0,0,8,1000.0,285.47765400000003,282.063918,0.0,12,0.6666666666666666,0,1.166666,1,280.57233399999996,1014.9723339999999,0,1,Low-Value
C13992,1184.924492,0.9,306.0,234.0,72.0,1314.443111,0.4,0.2,0.3,0.2,8,7,3000.0,500.833154,672.890662,0.0,10,0.7,0,0.9000000000000001,1,1815.075508,2121.075508,0,1,Low-Value
C14003,35.988695,0.636364,294.0,0.0,294.0,0.0,0.5,0.0,0.416667,0.0,0,6,1200.0,502.277937,188.697505,0.333333,12,0.5,0,0.916667,1,1164.011305,1458.011305,0,1,Low-Value
C14030,453.85664299999996,1.0,238.75,0.0,238.75,0.0,0.571429,0.0,0.571429,0.0,0,6,1500.0,94.007773,106.442582,0.0,7,0.8571428571428571,0,1.142858,1,1046.143357,1284.893357,0,1,Low-Value
C14031,1914.092562,1.0,538.85,487.5,51.35,0.0,0.416667,0.416667,0.166667,0.0,0,9,2000.0,1022.9113050000001,980.069709,0.0,12,0.75,0,1.0000010000000001,1,85.90743799999996,624.757438,0,1,Low-Value
